Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-422475,"Axon guidance",57,585,0.03852993479549496,0.0029852611180439803,0.1975711668392499,127,298,0.02116777951413553,9606,Homo sapiens,"ARPC1B;NAB1;ITSN1;RPLP0;RPS17;RPS19;RPS18;DPYSL3;RPL36;RPL35;RPL38;EPHB2;RPS10;SPTAN1;AP2M1;NCK1;ACTR3;ACTR2;MAP2K2;CSNK2A1;UNC5B;TRPC1;ADAM10;MAU2;PSME3;COL6A1;PABPC1;MET;PFN2;RPN2;PSMD14;SHC1;RPS27L;PTPA;NCSTN;PSMB3;GPC1;AP2S1;PLXNA1;ABL2;TCEB2;SIAH2;RPL35A;RANBP9;AP2B1;PTK2;DLG1;COL3A1;COL5A1;PSMC4;COL5A2;RPL26L1;FGFR1","","R-HSA-3928633;R-HSA-3928632;R-HSA-3928639;R-HSA-3928627;R-HSA-3928625;R-HSA-3928624;R-HSA-3928631;R-HSA-3928628;R-HSA-3928617;R-HSA-3928623;R-HSA-3928610;R-HSA-622357;R-HSA-3928615;R-HSA-3928614;R-HSA-3928612;R-HSA-3928601;R-HSA-400677;R-HSA-3928600;R-HSA-416546;R-HSA-418850;R-HSA-3928607;R-HSA-109862;R-HSA-3928604;R-HSA-3928595;R-HSA-392749;R-HSA-416559;R-HSA-392748;R-HSA-3928594;R-HSA-392751;R-HSA-3928592;R-HSA-400682;R-HSA-418858;R-HSA-3928598;R-HSA-418856;R-HSA-3928597;R-HSA-555065;R-HSA-418868;R-HSA-3928584;R-HSA-416562;R-HSA-3928591;R-HSA-392752;R-HSA-418865;R-HSA-3928588;R-HSA-419646;R-HSA-399934;R-HSA-399935;R-HSA-3928578;R-HSA-399933;R-HSA-399930;R-HSA-418874;R-HSA-3928583;R-HSA-399931;R-HSA-399928;R-HSA-418872;R-HSA-622390;R-HSA-3928580;R-HSA-399942;R-HSA-8854981;R-HSA-399941;R-HSA-376134;R-HSA-399939;R-HSA-376141;R-HSA-399951;R-HSA-399946;R-HSA-399947;R-HSA-399944;R-HSA-428885;R-HSA-8855508;R-HSA-428883;R-HSA-399952;R-HSA-8985812;R-HSA-428888;R-HSA-8853734;R-HSA-375151;R-HSA-3928657;R-HSA-3928656;R-HSA-8853737;R-HSA-3928660;R-HSA-392053;R-HSA-392054;R-HSA-3928654;R-HSA-392051;R-HSA-3928641;R-HSA-3928640;R-HSA-3928645;R-HSA-3928644;R-HSA-445071;R-HSA-8853774;R-HSA-374667;R-HSA-445079;R-HSA-445077;R-HSA-374673;R-HSA-4093339;R-HSA-8853793;R-HSA-4093336;R-HSA-374701;R-HSA-4093332;R-HSA-4093330;R-HSA-374696;R-HSA-4093331;R-HSA-4093329;R-HSA-443817;R-HSA-391868;R-HSA-391871;R-HSA-391865;R-HSA-391866;R-HSA-9011289;R-HSA-373716;R-HSA-416725;R-HSA-373713;R-HSA-428511;R-HSA-9014610;R-HSA-373720;R-HSA-419033;R-HSA-428518;R-HSA-428515;R-HSA-437230;R-HSA-9011300;R-HSA-373739;R-HSA-428534;R-HSA-428535;R-HSA-373751;R-HSA-9014652;R-HSA-428531;R-HSA-8854897;R-HSA-9011313;R-HSA-8854905"
R-HSA-9690406,"Transcriptional regulation of testis differentiation",6,21,0.0013831258644536654,0.00308048102897418,0.1975711668392499,8,18,0.0012785907089075152,9606,Homo sapiens,"FGF9;WT1;MIF;WNT4","","R-HSA-9692131;R-HSA-9692241;R-HSA-9693009;R-HSA-9692135;R-HSA-9692134;R-HSA-9690404;R-HSA-9692250;R-HSA-9692297"
R-HSA-8948216,"Collagen chain trimerization",9,44,0.0028979780017124417,0.0031126710292225246,0.1975711668392499,7,28,0.0019889188805228015,9606,Homo sapiens,"COL1A1;COL3A1;COL1A2;COL5A1;COL11A1;COL5A2;COL6A1;COL10A1","","R-HSA-8944266;R-HSA-8944223;R-HSA-8944240;R-HSA-8944261;R-HSA-8944214;R-HSA-8944262;R-HSA-8944247"
R-HSA-72613,"Eukaryotic Translation Initiation",18,130,0.008562207732332214,0.003292852780654165,0.1975711668392499,13,21,0.0014916891603921011,9606,Homo sapiens,"EIF5B;NAB1;RPLP0;RPS27L;RPL35A;RPS17;EIF3M;RPS19;RPS18;RPL36;EIF4EBP1;RPL35;RPL38;PABPC1;RPS10;RPL26L1;EIF3B","","R-HSA-72673;R-HSA-72672;R-HSA-72676;R-HSA-72619;R-HSA-156808;R-HSA-72621;R-HSA-72622;R-HSA-72691;R-HSA-156823;R-HSA-72697;R-HSA-156826;R-HSA-157849;R-HSA-72671"
R-HSA-72737,"Cap-dependent Translation Initiation",18,130,0.008562207732332214,0.003292852780654165,0.1975711668392499,11,18,0.0012785907089075152,9606,Homo sapiens,"EIF5B;NAB1;RPLP0;RPS27L;RPL35A;RPS17;EIF3M;RPS19;RPS18;RPL36;EIF4EBP1;RPL35;RPL38;PABPC1;RPS10;RPL26L1;EIF3B","","R-HSA-72673;R-HSA-72672;R-HSA-72691;R-HSA-72676;R-HSA-72697;R-HSA-72619;R-HSA-156808;R-HSA-157849;R-HSA-72621;R-HSA-72671;R-HSA-72622"
R-HSA-8875878,"MET promotes cell motility",9,45,0.002963841138114997,0.0035981570736290935,0.20216856417910212,12,12,8.523938059383435E-4,9606,Homo sapiens,"COL1A1;LAMA5;COL3A1;COL1A2;COL5A1;COL11A1;COL5A2;MET;PTK2","","R-HSA-8875591;R-HSA-8875558;R-HSA-8875540;R-HSA-8874083;R-HSA-8875523;R-HSA-8874082;R-HSA-8874080;R-HSA-8875568;R-HSA-8874079;R-HSA-8874078;R-HSA-8875531;R-HSA-8875576"
R-HSA-453279,"Mitotic G1 phase and G1/S transition",22,174,0.011460185734044654,0.003675792075983675,0.20216856417910212,36,101,0.007174314533314391,9606,Homo sapiens,"TOP2A;PRIM2;RRM2;MCM7;RPN2;PSMD14;GMNN;DHFR;CDK7;CDK4;PSMB3;PSMC4;PSME3;MCM4;E2F3;MCM5;SKP2;MCM2","","R-HSA-182594;R-HSA-9754130;R-HSA-8942607;R-HSA-68940;R-HSA-8941895;R-HSA-8961863;R-HSA-8941915;R-HSA-1363328;R-HSA-1363331;R-HSA-8848414;R-HSA-8961874;R-HSA-68954;R-HSA-187545;R-HSA-8942803;R-HSA-68960;R-HSA-113504;R-HSA-187552;R-HSA-9018017;R-HSA-69227;R-HSA-69299;R-HSA-68914;R-HSA-8848436;R-HSA-8964475;R-HSA-68917;R-HSA-187574;R-HSA-68916;R-HSA-187575;R-HSA-68919;R-HSA-8961982;R-HSA-68918;R-HSA-8964531;R-HSA-188350;R-HSA-8942836;R-HSA-1226094;R-HSA-8961972;R-HSA-1226095"
R-HSA-156842,"Eukaryotic Translation Elongation",15,102,0.00671803991306066,0.004064916282081166,0.20839071142415433,6,9,6.392953544537576E-4,9606,Homo sapiens,"NAB1;RPLP0;RPS27L;RPL35A;EEF2;RPS17;RPS19;RPS18;EEF1A2;RPL36;RPL35;RPL38;RPS10;RPL26L1","","R-HSA-156930;R-HSA-156915;R-HSA-156912;R-HSA-156923;R-HSA-156907;R-HSA-156909"
R-HSA-9675126,"Diseases of mitotic cell cycle",8,38,0.002502799183297109,0.004369236542135391,0.20839071142415433,4,5,3.5516408580764315E-4,9606,Homo sapiens,"DAXX;CDK4;UBE2S;ATRX;TMEM208;E2F3;ANAPC5;SKP2","","R-HSA-9687377;R-HSA-9659782;R-HSA-9670619;R-HSA-9670620"
R-HSA-3700989,"Transcriptional Regulation by TP53",48,484,0.031877758018836855,0.004458976585080543,0.20839071142415433,184,259,0.018397499644835915,9606,Homo sapiens,"ATF2;GPI;COX7B;STEAP3;PHF20;CHD4;COX5B;COX7C;GLS;CASP8;CASP6;PMAIP1;TCEB2;COX11;NBN;TOPBP1;MBD3;FANCI;DAXX;SURF1;CSNK2A1;RFC2;PLK2;TAF10;SSRP1;LRPPRC;RAD50;CDK7;CNOT7;TP53I3;RHEB;CNOT2;CARM1;BIRC5;CDK12;TP53;ATR","","R-HSA-6796647;R-HSA-6799462;R-HSA-4331331;R-HSA-3215152;R-HSA-6805103;R-HSA-3222072;R-HSA-6799466;R-HSA-6799722;R-HSA-4331340;R-HSA-6796649;R-HSA-6805109;R-HSA-6791285;R-HSA-6811508;R-HSA-6805620;R-HSA-3215144;R-HSA-6800253;R-HSA-6791291;R-HSA-6806394;R-HSA-6800250;R-HSA-6806392;R-HSA-6799431;R-HSA-6805061;R-HSA-5632887;R-HSA-6805059;R-HSA-5632892;R-HSA-6811479;R-HSA-69685;R-HSA-3222020;R-HSA-6799441;R-HSA-380979;R-HSA-3700992;R-HSA-3700997;R-HSA-6803801;R-HSA-6797606;R-HSA-6798374;R-HSA-3222128;R-HSA-6805285;R-HSA-6797090;R-HSA-6805792;R-HSA-6801184;R-HSA-6798126;R-HSA-70475;R-HSA-6792491;R-HSA-6805035;R-HSA-6801195;R-HSA-5629189;R-HSA-3222116;R-HSA-5629187;R-HSA-6799409;R-HSA-6798129;R-HSA-6797616;R-HSA-3239014;R-HSA-5633295;R-HSA-6801213;R-HSA-6798139;R-HSA-6798138;R-HSA-6799418;R-HSA-6801209;R-HSA-6799416;R-HSA-6801415;R-HSA-6803719;R-HSA-6804998;R-HSA-6804996;R-HSA-6798082;R-HSA-6801666;R-HSA-6798081;R-HSA-6801166;R-HSA-6800396;R-HSA-6801675;R-HSA-6798615;R-HSA-6798611;R-HSA-6804242;R-HSA-5633314;R-HSA-6805276;R-HSA-3222093;R-HSA-6804762;R-HSA-6805785;R-HSA-6805479;R-HSA-6801637;R-HSA-6799332;R-HSA-6805730;R-HSA-6804194;R-HSA-6803425;R-HSA-6804193;R-HSA-6798304;R-HSA-6803437;R-HSA-6805740;R-HSA-139913;R-HSA-163214;R-HSA-6803946;R-HSA-3215295;R-HSA-6801641;R-HSA-5628871;R-HSA-6802165;R-HSA-6791409;R-HSA-6805755;R-HSA-6802170;R-HSA-6799815;R-HSA-6797766;R-HSA-5632759;R-HSA-3215251;R-HSA-6800836;R-HSA-6798020;R-HSA-6797763;R-HSA-6791363;R-HSA-6801089;R-HSA-6798031;R-HSA-6803917;R-HSA-5632766;R-HSA-6801355;R-HSA-6803914;R-HSA-6798282;R-HSA-6804425;R-HSA-6803400;R-HSA-5628901;R-HSA-6793685;R-HSA-140214;R-HSA-5632993;R-HSA-5628899;R-HSA-6803935;R-HSA-6804191;R-HSA-6805470;R-HSA-6798044;R-HSA-6804188;R-HSA-6798299;R-HSA-6791387;R-HSA-6804441;R-HSA-3700984;R-HSA-3222259;R-HSA-6799777;R-HSA-3222006;R-HSA-5632914;R-HSA-5632924;R-HSA-6800044;R-HSA-3700981;R-HSA-6800042;R-HSA-6797993;R-HSA-70609;R-HSA-6791349;R-HSA-6791348;R-HSA-6798004;R-HSA-5633414;R-HSA-6804402;R-HSA-5632386;R-HSA-6800816;R-HSA-6801087;R-HSA-6803391;R-HSA-6803388;R-HSA-6798268;R-HSA-5632393;R-HSA-5633460;R-HSA-6805126;R-HSA-6805638;R-HSA-6791302;R-HSA-6806405;R-HSA-6805122;R-HSA-6800001;R-HSA-6804879;R-HSA-6799246;R-HSA-6806413;R-HSA-6806412;R-HSA-3222237;R-HSA-6791306;R-HSA-3221982;R-HSA-6806408;R-HSA-6805399;R-HSA-6800279;R-HSA-6806423;R-HSA-5633441;R-HSA-6806419;R-HSA-6805650;R-HSA-6803858;R-HSA-6806417;R-HSA-6799761;R-HSA-6797712;R-HSA-6804383;R-HSA-6791327;R-HSA-6803871;R-HSA-6791323;R-HSA-6804379;R-HSA-5632939;R-HSA-6806425;R-HSA-5693609;R-HSA-3215310"
R-HSA-179419,"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",12,74,0.004873872093789106,0.004591462457568807,0.20839071142415433,6,6,4.2619690296917176E-4,9606,Homo sapiens,"RPN2;PSMD14;UBE2S;PSMB3;PSMC4;PSME3;TMEM208;BUB1B;ANAPC5;NEK2;BUB3;BUB1","","R-HSA-179410;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174255;R-HSA-179421"
R-HSA-75157,"FasL/ CD95L signaling",3,5,3.2931568201277747E-4,0.004725936829171551,0.20839071142415433,3,5,3.5516408580764315E-4,9606,Homo sapiens,"CASP8;FADD","","R-HSA-83586;R-HSA-83650;R-HSA-141310"
R-HSA-5357801,"Programmed Cell Death",27,234,0.015411973918197985,0.004729679089933381,0.20839071142415433,70,189,0.01342520244352891,9606,Homo sapiens,"AVEN;PSMD14;RPN2;BAD;UNC5B;CAD;STAT3;IL18;PTK2;CASP8;OPA1;CASP6;PSMB3;PSMC4;STK26;PSME3;NMT1;PMAIP1;FADD;TP53;SPTAN1;OGT;KPNB1;DFNA5","","R-HSA-211715;R-HSA-139906;R-HSA-4331331;R-HSA-9686930;R-HSA-9647632;R-HSA-139905;R-HSA-508163;R-HSA-211207;R-HSA-211206;R-HSA-508162;R-HSA-9710354;R-HSA-9687828;R-HSA-352268;R-HSA-139913;R-HSA-4331340;R-HSA-351894;R-HSA-5675456;R-HSA-8867344;R-HSA-211224;R-HSA-201634;R-HSA-418852;R-HSA-9710263;R-HSA-264871;R-HSA-2562564;R-HSA-449058;R-HSA-211239;R-HSA-264865;R-HSA-201637;R-HSA-418849;R-HSA-9029667;R-HSA-211247;R-HSA-139952;R-HSA-9029690;R-HSA-140214;R-HSA-141367;R-HSA-9710254;R-HSA-6805981;R-HSA-140216;R-HSA-140217;R-HSA-350651;R-HSA-9647660;R-HSA-3465459;R-HSA-198347;R-HSA-114256;R-HSA-3371360;R-HSA-202967;R-HSA-5357828;R-HSA-73945;R-HSA-5213462;R-HSA-3465448;R-HSA-3465429;R-HSA-6805507;R-HSA-141159;R-HSA-141156;R-HSA-9710323;R-HSA-350319;R-HSA-350318;R-HSA-3371359;R-HSA-114284;R-HSA-6790025;R-HSA-211186;R-HSA-351863;R-HSA-211191;R-HSA-211190;R-HSA-9710306;R-HSA-139898;R-HSA-139899;R-HSA-211193;R-HSA-139897;R-HSA-4331327"
R-HSA-167590,"Nef Mediated CD4 Down-regulation",4,10,6.586313640255549E-4,0.004736152532367144,0.20839071142415433,3,5,3.5516408580764315E-4,9606,Homo sapiens,"AP2S1;ATP6V1H;AP2B1;AP2M1","","R-HSA-167601;R-HSA-167537;R-HSA-167597"
R-HSA-69242,"S Phase",22,179,0.011789501416057432,0.005066274377547697,0.2142426460225857,35,55,0.003906804943884074,9606,Homo sapiens,"PRIM2;MCM7;RPN2;PSMD14;RFC2;GMNN;SMC3;STAG1;CDK7;CDK4;UBE2S;PSMB3;PSMC4;RAD21;PSME3;TMEM208;MCM4;MCM5;ANAPC5;SKP2;MCM2","","R-HSA-69063;R-HSA-69127;R-HSA-69068;R-HSA-68944;R-HSA-68946;R-HSA-69074;R-HSA-68948;R-HSA-69140;R-HSA-69015;R-HSA-68950;R-HSA-69142;R-HSA-69016;R-HSA-69144;R-HSA-8848414;R-HSA-69019;R-HSA-2473151;R-HSA-187545;R-HSA-69152;R-HSA-2468039;R-HSA-187552;R-HSA-2473152;R-HSA-176942;R-HSA-2468041;R-HSA-75820;R-HSA-187949;R-HSA-75822;R-HSA-75825;R-HSA-68913;R-HSA-69299;R-HSA-8848436;R-HSA-187574;R-HSA-187575;R-HSA-69053;R-HSA-69116;R-HSA-169468"
R-HSA-381038,"XBP1(S) activates chaperone genes",14,95,0.006256997958242772,0.005295130928041014,0.2142426460225857,7,47,0.0033385424065918456,9606,Homo sapiens,"CUL7;EXTL2;SHC1;GFPT1;SSR1;HYOU1;SEC31A","","R-HSA-1791066;R-HSA-8953356;R-HSA-1791134;R-HSA-1791133;R-HSA-1791164;R-HSA-1791058;R-HSA-1791088"
R-HSA-69306,"DNA Replication",21,169,0.011130870052031878,0.005398286179230105,0.2142426460225857,44,58,0.00411990339536866,9606,Homo sapiens,"PRIM2;MCM7;RPN2;PSMD14;RFC2;H2AFX;GMNN;UBE2S;PSMB3;PSMC4;PSME3;TMEM208;MCM4;HIST1H2BH;MCM5;ANAPC5;SKP2;HIST1H2BD;KPNB1;MCM2","","R-HSA-69063;R-HSA-69127;R-HSA-9734687;R-HSA-68940;R-HSA-69068;R-HSA-9749253;R-HSA-68944;R-HSA-68946;R-HSA-69074;R-HSA-68948;R-HSA-69140;R-HSA-69015;R-HSA-68950;R-HSA-69142;R-HSA-68825;R-HSA-69016;R-HSA-9749197;R-HSA-69144;R-HSA-69019;R-HSA-9734670;R-HSA-68954;R-HSA-9749320;R-HSA-9757256;R-HSA-9757257;R-HSA-9757258;R-HSA-68960;R-HSA-69152;R-HSA-68712;R-HSA-176942;R-HSA-9734713;R-HSA-68913;R-HSA-9749350;R-HSA-9749286;R-HSA-69299;R-HSA-9749351;R-HSA-68914;R-HSA-68917;R-HSA-68916;R-HSA-68919;R-HSA-68918;R-HSA-69053;R-HSA-69116;R-HSA-169468;R-HSA-9749098"
R-HSA-176409,"APC/C:Cdc20 mediated degradation of mitotic proteins",12,76,0.005005598366594218,0.005625295457266977,0.2142426460225857,13,13,9.234266230998721E-4,9606,Homo sapiens,"RPN2;PSMD14;UBE2S;PSMB3;PSMC4;PSME3;TMEM208;BUB1B;ANAPC5;NEK2;BUB3;BUB1","","R-HSA-174144;R-HSA-174120;R-HSA-174121;R-HSA-174255;R-HSA-174157;R-HSA-179410;R-HSA-174227;R-HSA-174202;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174238;R-HSA-179421"
R-HSA-1474228,"Degradation of the extracellular matrix",19,148,0.009747744187578213,0.005675394327604555,0.2142426460225857,31,105,0.007458445801960506,9606,Homo sapiens,"LAMA5;COL11A1;ADAM10;COL1A1;NCSTN;COL3A1;BMP1;COL1A2;MMP24;COL5A1;COL5A2;COL6A1;BSG;TIMP2;SPP1;COL10A1;ADAM9;CTSB","","R-HSA-4086205;R-HSA-1564179;R-HSA-1592349;R-HSA-1564112;R-HSA-1604368;R-HSA-4224014;R-HSA-1604360;R-HSA-2485111;R-HSA-1564164;R-HSA-1566979;R-HSA-2533874;R-HSA-2473584;R-HSA-1458433;R-HSA-2534206;R-HSA-2473596;R-HSA-1605825;R-HSA-375135;R-HSA-3814820;R-HSA-2471621;R-HSA-2168960;R-HSA-1604350;R-HSA-2167942;R-HSA-1454822;R-HSA-1454757;R-HSA-1474213;R-HSA-1474210;R-HSA-2484882;R-HSA-1564143;R-HSA-1602466;R-HSA-2168923;R-HSA-2537499"
R-HSA-72689,"Formation of a pool of free 40S subunits",15,106,0.006981492458670882,0.005709240462455467,0.2142426460225857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"NAB1;RPLP0;RPS27L;RPL35A;RPS17;EIF3M;RPS19;RPS18;RPL36;RPL35;RPL38;RPS10;RPL26L1;EIF3B","","R-HSA-72673;R-HSA-72676"
R-HSA-2243919,"Crosslinking of collagen fibrils",6,24,0.0015807152736613318,0.005822680096996602,0.2142426460225857,12,13,9.234266230998721E-4,9606,Homo sapiens,"COL1A1;BMP1;COL1A2;LOX;LOXL1","","R-HSA-2395302;R-HSA-2022141;R-HSA-2395223;R-HSA-2243926;R-HSA-2395314;R-HSA-2395340;R-HSA-2395324;R-HSA-2243931;R-HSA-2002466;R-HSA-2395257;R-HSA-2395322;R-HSA-2250301"
R-HSA-176814,"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",12,77,0.005071461502996773,0.006207270612427096,0.2142426460225857,15,15,0.0010654922574229295,9606,Homo sapiens,"RPN2;PSMD14;UBE2S;PSMB3;PSMC4;PSME3;TMEM208;BUB1B;ANAPC5;NEK2;BUB3;BUB1","","R-HSA-174144;R-HSA-174119;R-HSA-174120;R-HSA-174121;R-HSA-174255;R-HSA-174157;R-HSA-179410;R-HSA-174227;R-HSA-174132;R-HSA-174202;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174238;R-HSA-179421"
R-HSA-156902,"Peptide chain elongation",14,97,0.006388724231047882,0.006299200608177791,0.2142426460225857,5,5,3.5516408580764315E-4,9606,Homo sapiens,"NAB1;RPLP0;RPS27L;RPL35A;EEF2;RPS17;RPS19;RPS18;RPL36;RPL35;RPL38;RPS10;RPL26L1","","R-HSA-156930;R-HSA-156915;R-HSA-156912;R-HSA-156923;R-HSA-156907"
R-HSA-69206,"G1/S Transition",19,150,0.009879470460383323,0.006495983293964613,0.2142426460225857,21,61,0.004333001846853246,9606,Homo sapiens,"PRIM2;RRM2;MCM7;RPN2;PSMD14;GMNN;DHFR;CDK7;CDK4;PSMB3;PSMC4;PSME3;MCM4;MCM5;SKP2;MCM2","","R-HSA-68960;R-HSA-113504;R-HSA-187552;R-HSA-68940;R-HSA-8961863;R-HSA-69299;R-HSA-68914;R-HSA-8848436;R-HSA-68917;R-HSA-187574;R-HSA-68916;R-HSA-187575;R-HSA-68919;R-HSA-8961982;R-HSA-68918;R-HSA-8848414;R-HSA-8961874;R-HSA-68954;R-HSA-187545;R-HSA-188350;R-HSA-8961972"
R-HSA-6806834,"Signaling by MET",13,88,0.005795956003424883,0.006907637315480275,0.2142426460225857,49,51,0.00362267367523796,9606,Homo sapiens,"LAMA5;SHC1;COL11A1;STAT3;RANBP9;PTK2;COL1A1;COL3A1;COL1A2;COL5A1;HGS;COL5A2;MET","","R-HSA-8875523;R-HSA-8851842;R-HSA-6807008;R-HSA-8875661;R-HSA-8875659;R-HSA-8875531;R-HSA-8875540;R-HSA-8851859;R-HSA-6807027;R-HSA-8851866;R-HSA-9735946;R-HSA-8875431;R-HSA-8875558;R-HSA-9734070;R-HSA-8851877;R-HSA-8875183;R-HSA-8875817;R-HSA-8875816;R-HSA-8875443;R-HSA-8852019;R-HSA-8851890;R-HSA-8875568;R-HSA-8851888;R-HSA-8874685;R-HSA-8851900;R-HSA-8875451;R-HSA-8851899;R-HSA-8875576;R-HSA-8875591;R-HSA-8851908;R-HSA-8851919;R-HSA-6806957;R-HSA-2730595;R-HSA-6800298;R-HSA-8865994;R-HSA-2730599;R-HSA-8874079;R-HSA-6806974;R-HSA-8874078;R-HSA-8851933;R-HSA-8851804;R-HSA-8875482;R-HSA-8874083;R-HSA-8875490;R-HSA-8874082;R-HSA-8874080;R-HSA-8875374;R-HSA-8851827;R-HSA-8851954"
R-HSA-72706,"GTP hydrolysis and joining of the 60S ribosomal subunit",16,120,0.007903576368306658,0.0075586294399263565,0.2142426460225857,3,3,2.1309845148458588E-4,9606,Homo sapiens,"EIF5B;NAB1;RPLP0;RPS27L;RPL35A;RPS17;EIF3M;RPS19;RPS18;RPL36;RPL35;RPL38;RPS10;RPL26L1;EIF3B","","R-HSA-72672;R-HSA-72619;R-HSA-72671"
R-HSA-156827,"L13a-mediated translational silencing of Ceruloplasmin expression",16,120,0.007903576368306658,0.0075586294399263565,0.2142426460225857,2,3,2.1309845148458588E-4,9606,Homo sapiens,"NAB1;RPLP0;RPS27L;RPL35A;RPS17;EIF3M;RPS19;RPS18;RPL36;RPL35;RPL38;PABPC1;RPS10;RPL26L1;EIF3B","","R-HSA-156823;R-HSA-156826"
R-HSA-111448,"Activation of NOXA and translocation to mitochondria",3,6,3.9517881841533294E-4,0.007778773624129154,0.2142426460225857,5,5,3.5516408580764315E-4,9606,Homo sapiens,"PMAIP1;TP53","","R-HSA-4331331;R-HSA-140214;R-HSA-140216;R-HSA-140217;R-HSA-4331327"
R-HSA-9670621,"Defective Inhibition of DNA Recombination at Telomere",2,2,1.3172627280511097E-4,0.008035224486123482,0.2142426460225857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"DAXX;ATRX","","R-HSA-9670619;R-HSA-9670620"
R-HSA-9673013,"Diseases of Telomere Maintenance",2,2,1.3172627280511097E-4,0.008035224486123482,0.2142426460225857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"DAXX;ATRX","","R-HSA-9670619;R-HSA-9670620"
R-HSA-9006821,"Alternative Lengthening of Telomeres (ALT)",2,2,1.3172627280511097E-4,0.008035224486123482,0.2142426460225857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"DAXX;ATRX","","R-HSA-9670619;R-HSA-9670620"
R-HSA-9670613,"Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations",2,2,1.3172627280511097E-4,0.008035224486123482,0.2142426460225857,1,1,7.103281716152862E-5,9606,Homo sapiens,"DAXX;ATRX","","R-HSA-9670620"
R-HSA-9670615,"Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations",2,2,1.3172627280511097E-4,0.008035224486123482,0.2142426460225857,1,1,7.103281716152862E-5,9606,Homo sapiens,"DAXX;ATRX","","R-HSA-9670619"
R-HSA-69239,"Synthesis of DNA",17,132,0.008693934005137325,0.008313330153375764,0.2142426460225857,21,27,0.001917886063361273,9606,Homo sapiens,"PRIM2;MCM7;RPN2;PSMD14;RFC2;GMNN;UBE2S;PSMB3;PSMC4;PSME3;TMEM208;MCM4;MCM5;ANAPC5;SKP2;MCM2","","R-HSA-69152;R-HSA-69063;R-HSA-69127;R-HSA-176942;R-HSA-69068;R-HSA-68913;R-HSA-68944;R-HSA-69299;R-HSA-68946;R-HSA-69074;R-HSA-68948;R-HSA-69140;R-HSA-69015;R-HSA-68950;R-HSA-69142;R-HSA-69016;R-HSA-69144;R-HSA-69019;R-HSA-69053;R-HSA-69116;R-HSA-169468"
R-HSA-179409,"APC-Cdc20 mediated degradation of Nek2A",6,26,0.0017124415464664427,0.008438057755565942,0.2142426460225857,3,3,2.1309845148458588E-4,9606,Homo sapiens,"UBE2S;TMEM208;BUB1B;ANAPC5;NEK2;BUB3;BUB1","","R-HSA-179410;R-HSA-179417;R-HSA-179421"
R-HSA-68877,"Mitotic Prometaphase",24,211,0.013897121780939208,0.008731474541169626,0.2142426460225857,16,20,0.0014206563432305726,9606,Homo sapiens,"CEP57;CEP135;NUMA1;CSNK2A1;TUBB;BUB1B;TUBG1;SMC3;SMC4;SMC2;STAG1;CENPF;XPO1;RAD21;BIRC5;FGFR1OP;KNTC1;NEK2;CEP63;BUB3;NINL;BUB1;CEP290","","R-HSA-2468293;R-HSA-2514854;R-HSA-9648114;R-HSA-2545253;R-HSA-375302;R-HSA-1638803;R-HSA-2466068;R-HSA-2529015;R-HSA-2484822;R-HSA-2520883;R-HSA-2467794;R-HSA-380316;R-HSA-380508;R-HSA-2468287;R-HSA-2529020;R-HSA-1638821"
R-HSA-975956,"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",14,101,0.006652176776658104,0.008762166987357989,0.2142426460225857,1,1,7.103281716152862E-5,9606,Homo sapiens,"NAB1;RPLP0;RPS27L;RPL35A;RPS17;RPS19;RPS18;RPL36;RPL35;RPL38;PABPC1;RPS10;RPL26L1","","R-HSA-927789"
R-HSA-381070,"IRE1alpha activates chaperones",14,101,0.006652176776658104,0.008762166987357989,0.2142426460225857,7,53,0.003764739309561017,9606,Homo sapiens,"CUL7;EXTL2;SHC1;GFPT1;SSR1;HYOU1;SEC31A","","R-HSA-1791066;R-HSA-8953356;R-HSA-1791134;R-HSA-1791133;R-HSA-1791164;R-HSA-1791058;R-HSA-1791088"
R-HSA-176974,"Unwinding of DNA",4,12,7.903576368306659E-4,0.008860280567471235,0.2142426460225857,2,4,2.841312686461145E-4,9606,Homo sapiens,"MCM7;MCM4;MCM5;MCM2","","R-HSA-176942;R-HSA-169468"
