Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1257604,"PIP3 activates AKT signaling",29,321,0.021142066785220313,0.0587521211397507,0.6665058674947857,35,86,0.0061088222758914614,9606,Homo sapiens,"IL33;EGR1;KL;PIK3R3;TGFA;PPP2R5A;FOXO4;GAB2;ESR1;FOXO1;CASP9;ERBB4;AGO4;RRAGD;KIT;PIP5K1B;PPARG;FGFR4;FGFR3;FGFR2;HBEGF","","R-HSA-199299;R-HSA-8944457;R-HSA-8857925;R-HSA-8944650;R-HSA-8944522;R-HSA-2318752;R-HSA-8948621;R-HSA-8944078;R-HSA-8948623;R-HSA-8944706;R-HSA-8948612;R-HSA-8944454;R-HSA-8948569;R-HSA-8944538;R-HSA-198621;R-HSA-8944599;R-HSA-8944104;R-HSA-8948651;R-HSA-8944684;R-HSA-8948524;R-HSA-8945709;R-HSA-8948641;R-HSA-1676082;R-HSA-8944099;R-HSA-8944483;R-HSA-8948582;R-HSA-114542;R-HSA-8948583;R-HSA-8944632;R-HSA-8948536;R-HSA-2316434;R-HSA-8944569;R-HSA-8948602;R-HSA-8944497;R-HSA-8948594"
R-HSA-5683826,"Surfactant metabolism",7,52,0.0034248830929328854,0.059579492421463764,0.6665058674947857,15,29,0.00205995169768433,9606,Homo sapiens,"SFTPB;DMBT1;SFTPC;ADGRF5;LMCD1","","R-HSA-5686359;R-HSA-5687284;R-HSA-5683888;R-HSA-9624789;R-HSA-5685201;R-HSA-5684862;R-HSA-5686335;R-HSA-5683836;R-HSA-5685208;R-HSA-6791016;R-HSA-5684868;R-HSA-5683840;R-HSA-5684864;R-HSA-5684865;R-HSA-5685902"
R-HSA-8941333,"RUNX2 regulates genes involved in differentiation of myeloid cells",2,6,3.9517881841533294E-4,0.06033733001240582,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"LGALS3","","R-HSA-8938382;R-HSA-8938371"
R-HSA-140834,"Extrinsic Pathway of Fibrin Clot Formation",2,6,3.9517881841533294E-4,0.06033733001240582,0.6665058674947857,7,8,5.68262537292229E-4,9606,Homo sapiens,"TFPI;F3","","R-HSA-140736;R-HSA-140823;R-HSA-140825;R-HSA-140777;R-HSA-140761;R-HSA-140783;R-HSA-140748"
R-HSA-173736,"Alternative complement activation",2,6,3.9517881841533294E-4,0.06033733001240582,0.6665058674947857,4,9,6.392953544537576E-4,9606,Homo sapiens,"CFD;CFP","","R-HSA-183122;R-HSA-173745;R-HSA-174551;R-HSA-173754"
R-HSA-449147,"Signaling by Interleukins",54,658,0.04333794375288151,0.061748686322587565,0.6665058674947857,157,505,0.035871572666571955,9606,Homo sapiens,"CSF3;CSF3R;CXCL8;MAOB;MAOA;PELI2;FPR1;PIK3R3;CXCL3;PTGS2;AGER;CXCL2;FOXO1;CX3CL1;CRKL;ICAM1;SOX2;SOCS2;SOCS3;RPS6KA5;RPS6KA2;CASP1;STAT4;S100A12;CD36;MCL1;IL33;PTPN18;YES1;GAB2;NFKB2;MAPK10;SIGIRR;IL6;BCL6;TAL1;MAPKAPK2;IL3RA;S100P","","R-HSA-8950415;R-HSA-8983425;R-HSA-8983424;R-HSA-1112602;R-HSA-8984963;R-HSA-8987266;R-HSA-914182;R-HSA-1112604;R-HSA-8984964;R-HSA-450827;R-HSA-198669;R-HSA-8987033;R-HSA-8950681;R-HSA-8950426;R-HSA-8950684;R-HSA-8950173;R-HSA-8950175;R-HSA-450333;R-HSA-450074;R-HSA-913424;R-HSA-879917;R-HSA-8952749;R-HSA-8983983;R-HSA-8950190;R-HSA-913451;R-HSA-879909;R-HSA-450348;R-HSA-879910;R-HSA-8950181;R-HSA-879907;R-HSA-8937656;R-HSA-8950201;R-HSA-879934;R-HSA-8983996;R-HSA-8950718;R-HSA-9012671;R-HSA-879930;R-HSA-8950448;R-HSA-879925;R-HSA-9009072;R-HSA-8950453;R-HSA-8937654;R-HSA-8950218;R-HSA-8950732;R-HSA-9008577;R-HSA-8950721;R-HSA-879942;R-HSA-8950724;R-HSA-8950213;R-HSA-921155;R-HSA-508247;R-HSA-8983003;R-HSA-912734;R-HSA-8854738;R-HSA-9012689;R-HSA-8950480;R-HSA-198746;R-HSA-8950225;R-HSA-9630923;R-HSA-451418;R-HSA-448603;R-HSA-1112690;R-HSA-198756;R-HSA-1067640;R-HSA-8983011;R-HSA-8952807;R-HSA-1112703;R-HSA-8950522;R-HSA-8950778;R-HSA-448629;R-HSA-8950780;R-HSA-8950269;R-HSA-168053;R-HSA-9008894;R-HSA-912757;R-HSA-914036;R-HSA-8950771;R-HSA-8950260;R-HSA-9773803;R-HSA-8952823;R-HSA-912527;R-HSA-1067667;R-HSA-450690;R-HSA-9617941;R-HSA-1112727;R-HSA-6789615;R-HSA-1067676;R-HSA-8950533;R-HSA-1295516;R-HSA-9006873;R-HSA-1067651;R-HSA-1112708;R-HSA-9005340;R-HSA-1067659;R-HSA-912790;R-HSA-8950292;R-HSA-9006870;R-HSA-448678;R-HSA-8950314;R-HSA-1112755;R-HSA-9008684;R-HSA-448673;R-HSA-909738;R-HSA-450222;R-HSA-1112510;R-HSA-8950567;R-HSA-6797271;R-HSA-8950328;R-HSA-8950586;R-HSA-6797267;R-HSA-9012542;R-HSA-448702;R-HSA-1067688;R-HSA-448703;R-HSA-8950322;R-HSA-8950581;R-HSA-8950344;R-HSA-9012556;R-HSA-6784160;R-HSA-8983872;R-HSA-168136;R-HSA-8983876;R-HSA-8983878;R-HSA-1112514;R-HSA-913374;R-HSA-199895;R-HSA-8950365;R-HSA-9006431;R-HSA-450257;R-HSA-8950367;R-HSA-8950623;R-HSA-8948063;R-HSA-8981073;R-HSA-8950608;R-HSA-8950354;R-HSA-168162;R-HSA-8986985;R-HSA-6790022;R-HSA-8950634;R-HSA-168166;R-HSA-199910;R-HSA-8950637;R-HSA-1112565;R-HSA-450031;R-HSA-8948066;R-HSA-6790029;R-HSA-199917;R-HSA-453111;R-HSA-6790036;R-HSA-6789524;R-HSA-453104;R-HSA-912629;R-HSA-199935;R-HSA-8950389;R-HSA-6790041;R-HSA-6787737;R-HSA-912627"
R-HSA-168188,"Toll Like Receptor TLR6:TLR2 Cascade",14,133,0.00875979714153988,0.06194572285701894,0.6665058674947857,39,78,0.005540559738599233,9606,Homo sapiens,"PELI2;FGG;AGER;NFKB2;SIGIRR;MAPK10;RPS6KA5;RPS6KA2;MAPKAPK2;MAL;S100A12;S100P;CD36;S100A9;S100A8","","R-HSA-166082;R-HSA-937034;R-HSA-2201316;R-HSA-2559456;R-HSA-166091;R-HSA-168136;R-HSA-2201322;R-HSA-166286;R-HSA-198669;R-HSA-166284;R-HSA-2559464;R-HSA-2559414;R-HSA-199895;R-HSA-937050;R-HSA-2262775;R-HSA-450257;R-HSA-166362;R-HSA-198746;R-HSA-166363;R-HSA-9630923;R-HSA-937044;R-HSA-450333;R-HSA-2262777;R-HSA-168162;R-HSA-168166;R-HSA-199910;R-HSA-166119;R-HSA-198756;R-HSA-450222;R-HSA-450348;R-HSA-937059;R-HSA-199917;R-HSA-937022;R-HSA-168950;R-HSA-168053;R-HSA-937079;R-HSA-166072;R-HSA-199935;R-HSA-9773803"
R-HSA-166058,"MyD88:MAL(TIRAP) cascade initiated on plasma membrane",14,133,0.00875979714153988,0.06194572285701894,0.6665058674947857,37,76,0.005398494104276176,9606,Homo sapiens,"PELI2;FGG;AGER;NFKB2;SIGIRR;MAPK10;RPS6KA5;RPS6KA2;MAPKAPK2;MAL;S100A12;S100P;CD36;S100A9;S100A8","","R-HSA-166082;R-HSA-937034;R-HSA-2201316;R-HSA-2559456;R-HSA-166091;R-HSA-168136;R-HSA-2201322;R-HSA-166286;R-HSA-198669;R-HSA-166284;R-HSA-2559414;R-HSA-199895;R-HSA-937050;R-HSA-2262775;R-HSA-450257;R-HSA-166362;R-HSA-198746;R-HSA-166363;R-HSA-9630923;R-HSA-937044;R-HSA-450333;R-HSA-2262777;R-HSA-168162;R-HSA-168166;R-HSA-199910;R-HSA-166119;R-HSA-198756;R-HSA-450222;R-HSA-450348;R-HSA-937059;R-HSA-199917;R-HSA-937022;R-HSA-168053;R-HSA-937079;R-HSA-166072;R-HSA-199935;R-HSA-9773803"
R-HSA-5260271,"Diseases of Immune System",6,42,0.0027662517289073307,0.06217822407458806,0.6665058674947857,6,15,0.0010654922574229295,9606,Homo sapiens,"FGG;MAL;CD36;S100A9;S100A8;NFKB2","","R-HSA-5602353;R-HSA-5228811;R-HSA-5602672;R-HSA-5602383;R-HSA-5602606;R-HSA-9630921"
R-HSA-5602358,"Diseases associated with the TLR signaling cascade",6,42,0.0027662517289073307,0.06217822407458806,0.6665058674947857,6,15,0.0010654922574229295,9606,Homo sapiens,"FGG;MAL;CD36;S100A9;S100A8;NFKB2","","R-HSA-5602353;R-HSA-5228811;R-HSA-5602672;R-HSA-5602383;R-HSA-5602606;R-HSA-9630921"
R-HSA-5357769,"Caspase activation via extrinsic apoptotic signalling pathway",5,32,0.0021076203648817756,0.06289603498030472,0.6665058674947857,11,17,0.0012075578917459867,9606,Homo sapiens,"CASP9;DAPK2;TNFSF10;CFLAR","","R-HSA-373700;R-HSA-139952;R-HSA-3371360;R-HSA-141159;R-HSA-141156;R-HSA-418849;R-HSA-3465459;R-HSA-73945;R-HSA-418845;R-HSA-3465448;R-HSA-3371359"
R-HSA-9669937,"Drug resistance of KIT mutants",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,7,7,4.972297201307004E-4,9606,Homo sapiens,"KIT","","R-HSA-9669859;R-HSA-9669874;R-HSA-9669863;R-HSA-9669878;R-HSA-9669855;R-HSA-9669870;R-HSA-9669868"
R-HSA-9669921,"KIT mutants bind TKIs",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,3,3,2.1309845148458588E-4,9606,Homo sapiens,"KIT","","R-HSA-9681382;R-HSA-9669898;R-HSA-9669900"
R-HSA-9672387,"Defective F8 accelerates dissociation of the A2 domain",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"F8","","R-HSA-9670049;R-HSA-9670054"
R-HSA-9669926,"Nilotinib-resistant KIT mutants",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"KIT","","R-HSA-9669868"
R-HSA-9672395,"Defective F8 binding to the cell membrane",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"F8","","R-HSA-9670189"
R-HSA-9669914,"Dasatinib-resistant KIT mutants",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"KIT","","R-HSA-9669855"
R-HSA-9669929,"Regorafenib-resistant KIT mutants",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"KIT","","R-HSA-9669870"
R-HSA-9669924,"Masitinib-resistant KIT mutants",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"KIT","","R-HSA-9669863"
R-HSA-9669934,"Sunitinib-resistant KIT mutants",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"KIT","","R-HSA-9669878"
R-HSA-9669936,"Sorafenib-resistant KIT mutants",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"KIT","","R-HSA-9669874"
R-HSA-5688354,"Defective pro-SFTPC causes SMDP2 and RDS",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"SFTPC","","R-HSA-5688377"
R-HSA-9669917,"Imatinib-resistant KIT mutants",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"KIT","","R-HSA-9669859"
R-HSA-9672397,"Defective F8 secretion",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"F8","","R-HSA-9661980"
R-HSA-5688031,"Defective pro-SFTPB causes SMDP1 and RDS",1,1,6.586313640255549E-5,0.06380470033334373,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"SFTPB","","R-HSA-5688025"
R-HSA-9660821,"ADORA2B mediated anti-inflammatory cytokines production",7,53,0.003490746229335441,0.06450833385780774,0.6665058674947857,9,12,8.523938059383435E-4,9606,Homo sapiens,"IL6;ADCY9;PRKAR2B;GNAS;GNG11","","R-HSA-9660819;R-HSA-163617;R-HSA-111925;R-HSA-392129;R-HSA-9662710;R-HSA-8951727;R-HSA-9662708;R-HSA-9660824;R-HSA-9660828"
R-HSA-432040,"Vasopressin regulates renal water homeostasis via Aquaporins",7,53,0.003490746229335441,0.06450833385780774,0.6665058674947857,9,15,0.0010654922574229295,9606,Homo sapiens,"ADCY9;PRKAR2B;GNAS;AQP4;AQP3;GNG11","","R-HSA-163617;R-HSA-111925;R-HSA-445714;R-HSA-432195;R-HSA-432067;R-HSA-422320;R-HSA-8951727;R-HSA-432188;R-HSA-164377"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",42,498,0.032799841928472635,0.06608869346972046,0.6665058674947857,183,478,0.03395368660321069,9606,Homo sapiens,"FPR1;PIK3R3;TGFA;ARRB1;FOXO4;TRAK1;FOXO1;CASP9;HEY1;ERBB4;SPTBN1;KL;YES1;FZD5;VWF;FGG;PPP2R5A;GAB2;ESR1;TGFBR2;PPFIBP1;PPM1B;KIT;FGFR4;MAMLD1;FGFR3;KDM7A;FGFR2;HBEGF","","R-HSA-9656211;R-HSA-9656209;R-HSA-9656215;R-HSA-9656214;R-HSA-4839746;R-HSA-5339713;R-HSA-9698179;R-HSA-1839114;R-HSA-1839110;R-HSA-2067713;R-HSA-1839107;R-HSA-9664950;R-HSA-4396393;R-HSA-4396392;R-HSA-2400009;R-HSA-9665699;R-HSA-4396402;R-HSA-9665697;R-HSA-4396401;R-HSA-9665701;R-HSA-9665700;R-HSA-9665705;R-HSA-9665709;R-HSA-9698003;R-HSA-9664976;R-HSA-9698000;R-HSA-9664983;R-HSA-9698007;R-HSA-6803234;R-HSA-5655315;R-HSA-6803233;R-HSA-9698005;R-HSA-5655313;R-HSA-9698008;R-HSA-9664991;R-HSA-9669855;R-HSA-5655323;R-HSA-2033490;R-HSA-5655320;R-HSA-9698013;R-HSA-2033488;R-HSA-2033486;R-HSA-2033485;R-HSA-5655301;R-HSA-2033479;R-HSA-2033476;R-HSA-2033474;R-HSA-2033472;R-HSA-9669874;R-HSA-5655351;R-HSA-5655348;R-HSA-3645780;R-HSA-9669878;R-HSA-5655347;R-HSA-3642203;R-HSA-2038387;R-HSA-2038386;R-HSA-9669859;R-HSA-9669863;R-HSA-9681382;R-HSA-6803230;R-HSA-5655343;R-HSA-8851710;R-HSA-5655341;R-HSA-6803227;R-HSA-3656523;R-HSA-9669870;R-HSA-5655339;R-HSA-5655336;R-HSA-9698029;R-HSA-4839734;R-HSA-9669868;R-HSA-6802919;R-HSA-6802918;R-HSA-9669906;R-HSA-9670418;R-HSA-2029983;R-HSA-9670417;R-HSA-5655252;R-HSA-9670416;R-HSA-9703440;R-HSA-9669911;R-HSA-2046363;R-HSA-9703441;R-HSA-6802914;R-HSA-2220964;R-HSA-9703442;R-HSA-5655248;R-HSA-6802912;R-HSA-2220966;R-HSA-6802927;R-HSA-5655262;R-HSA-3656382;R-HSA-6802926;R-HSA-9670426;R-HSA-6802925;R-HSA-2220971;R-HSA-5654748;R-HSA-9670431;R-HSA-6802922;R-HSA-6802921;R-HSA-9670428;R-HSA-6802935;R-HSA-6802934;R-HSA-9669890;R-HSA-9703430;R-HSA-6802933;R-HSA-2220979;R-HSA-6802932;R-HSA-2220981;R-HSA-5655235;R-HSA-5655233;R-HSA-6802943;R-HSA-2220985;R-HSA-9703437;R-HSA-6802942;R-HSA-5655247;R-HSA-9669898;R-HSA-9703438;R-HSA-4839635;R-HSA-5655244;R-HSA-9703439;R-HSA-4839634;R-HSA-5655245;R-HSA-9703432;R-HSA-9703433;R-HSA-5655243;R-HSA-9670414;R-HSA-9703434;R-HSA-9670413;R-HSA-9703435;R-HSA-4839638;R-HSA-9669900;R-HSA-9670412;R-HSA-5655241;R-HSA-5655284;R-HSA-5655285;R-HSA-9664567;R-HSA-4791278;R-HSA-2012086;R-HSA-5655295;R-HSA-2012087;R-HSA-2012084;R-HSA-2012082;R-HSA-5655289;R-HSA-5655270;R-HSA-9670433;R-HSA-5655268;R-HSA-2012074;R-HSA-4827388;R-HSA-2029992;R-HSA-2012073;R-HSA-9670436;R-HSA-9700131;R-HSA-6802911;R-HSA-6802910;R-HSA-8853309;R-HSA-2029988;R-HSA-5655277;R-HSA-2029989;R-HSA-2220957;R-HSA-2038946;R-HSA-2029984;R-HSA-2038944;R-HSA-8853319;R-HSA-9700181;R-HSA-8853317;R-HSA-8853313;R-HSA-9700179;R-HSA-8853320;R-HSA-2399985;R-HSA-2399992;R-HSA-9664588;R-HSA-9680242;R-HSA-1839102;R-HSA-1225978;R-HSA-9680248;R-HSA-1839095;R-HSA-9698174;R-HSA-2077424;R-HSA-2077420;R-HSA-3304394;R-HSA-5340587"
R-HSA-164378,"PKA activation in glucagon signalling",4,23,0.0015148521372587763,0.06756997284660216,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"ADCY9;PRKAR2B;GNAS","","R-HSA-111925;R-HSA-164377"
R-HSA-9614657,"FOXO-mediated transcription of cell death genes",4,23,0.0015148521372587763,0.06756997284660216,0.6665058674947857,14,15,0.0010654922574229295,9606,Homo sapiens,"BCL6;FOXO4;FOXO1","","R-HSA-9622579;R-HSA-9621270;R-HSA-9621242;R-HSA-9625375;R-HSA-9621116;R-HSA-9625378;R-HSA-9622627;R-HSA-9622630;R-HSA-9614662;R-HSA-9622667;R-HSA-9621289;R-HSA-9622668;R-HSA-9622604;R-HSA-9614669"
R-HSA-181429,"Serotonin Neurotransmitter Release Cycle",4,23,0.0015148521372587763,0.06756997284660216,0.6665058674947857,3,4,2.841312686461145E-4,9606,Homo sapiens,"UNC13B;STXBP1;SYN2;SLC18A2","","R-HSA-380901;R-HSA-380905;R-HSA-380586"
R-HSA-9613829,"Chaperone Mediated Autophagy",4,23,0.0015148521372587763,0.06756997284660216,0.6665058674947857,13,19,0.001349623526069044,9606,Homo sapiens,"EEF1A1;HBB;RNASE1;CFTR","","R-HSA-9626034;R-HSA-9626067;R-HSA-9626038;R-HSA-9622840;R-HSA-9624158;R-HSA-9626046;R-HSA-9625188;R-HSA-9620197;R-HSA-9615721;R-HSA-9622831;R-HSA-9625196;R-HSA-9626060;R-HSA-9625197"
R-HSA-373080,"Class B/2 (Secretin family receptors)",11,99,0.006520450503852994,0.06771164935921514,0.6665058674947857,10,24,0.001704787611876687,9606,Homo sapiens,"VIPR1;RAMP3;FZD5;ADGRE5;GIPR;ADGRE3;GNAS;PTH1R;VIP;GNG11","","R-HSA-420214;R-HSA-444773;R-HSA-420274;R-HSA-879674;R-HSA-9733292;R-HSA-381612;R-HSA-201708;R-HSA-420233;R-HSA-420489;R-HSA-420265"
R-HSA-74752,"Signaling by Insulin receptor",11,99,0.006520450503852994,0.06771164935921514,0.6665058674947857,3,34,0.0024151157834919734,9606,Homo sapiens,"KL;PDE3B;GAB2;FGFR4;FGFR3;FGFR2","","R-HSA-109699;R-HSA-162363;R-HSA-162425"
R-HSA-1839126,"FGFR2 mutant receptor activation",6,43,0.002832114865309886,0.06792485721844521,0.6665058674947857,17,18,0.0012785907089075152,9606,Homo sapiens,"FGFR2","","R-HSA-8853319;R-HSA-2029983;R-HSA-8853313;R-HSA-2033490;R-HSA-8853320;R-HSA-2077424;R-HSA-2033488;R-HSA-2033486;R-HSA-2029992;R-HSA-2033479;R-HSA-8851710;R-HSA-2029988;R-HSA-2029989;R-HSA-2033474;R-HSA-2029984;R-HSA-2067713;R-HSA-2033472"
R-HSA-181438,"Toll Like Receptor 2 (TLR2) Cascade",14,136,0.008957386550747546,0.07126835087458017,0.6665058674947857,39,80,0.0056826253729222904,9606,Homo sapiens,"PELI2;FGG;AGER;NFKB2;SIGIRR;MAPK10;RPS6KA5;RPS6KA2;MAPKAPK2;MAL;S100A12;S100P;CD36;S100A9;S100A8","","R-HSA-166082;R-HSA-937034;R-HSA-2201316;R-HSA-2559456;R-HSA-166091;R-HSA-168136;R-HSA-2201322;R-HSA-166286;R-HSA-198669;R-HSA-166284;R-HSA-2559464;R-HSA-2559414;R-HSA-199895;R-HSA-937050;R-HSA-2262775;R-HSA-450257;R-HSA-166362;R-HSA-198746;R-HSA-166363;R-HSA-9630923;R-HSA-937044;R-HSA-450333;R-HSA-2262777;R-HSA-168162;R-HSA-168166;R-HSA-199910;R-HSA-166119;R-HSA-198756;R-HSA-450222;R-HSA-450348;R-HSA-937059;R-HSA-199917;R-HSA-937022;R-HSA-168950;R-HSA-168053;R-HSA-937079;R-HSA-166072;R-HSA-199935;R-HSA-9773803"
R-HSA-168179,"Toll Like Receptor TLR1:TLR2 Cascade",14,136,0.008957386550747546,0.07126835087458017,0.6665058674947857,37,78,0.005540559738599233,9606,Homo sapiens,"PELI2;FGG;AGER;NFKB2;SIGIRR;MAPK10;RPS6KA5;RPS6KA2;MAPKAPK2;MAL;S100A12;S100P;CD36;S100A9;S100A8","","R-HSA-166082;R-HSA-937034;R-HSA-2201316;R-HSA-2559456;R-HSA-166091;R-HSA-168136;R-HSA-2201322;R-HSA-166286;R-HSA-198669;R-HSA-166284;R-HSA-2559414;R-HSA-199895;R-HSA-937050;R-HSA-2262775;R-HSA-450257;R-HSA-166362;R-HSA-198746;R-HSA-166363;R-HSA-9630923;R-HSA-937044;R-HSA-450333;R-HSA-2262777;R-HSA-168162;R-HSA-168166;R-HSA-199910;R-HSA-166119;R-HSA-198756;R-HSA-450222;R-HSA-450348;R-HSA-937059;R-HSA-199917;R-HSA-937022;R-HSA-168053;R-HSA-937079;R-HSA-166072;R-HSA-199935;R-HSA-9773803"
R-HSA-1250342,"PI3K events in ERBB4 signaling",3,15,9.879470460383323E-4,0.07818647810727108,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"ERBB4;HBEGF","","R-HSA-1250370;R-HSA-1250353"
R-HSA-190374,"FGFR1c and Klotho ligand binding and activation",2,7,4.610419548178884E-4,0.07872658428655677,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"KL","","R-HSA-191062;R-HSA-190268"
R-HSA-3656534,"Loss of Function of TGFBR1 in Cancer",2,7,4.610419548178884E-4,0.07872658428655677,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"FPR1;TGFBR2","","R-HSA-3656382;R-HSA-3656523"
R-HSA-174577,"Activation of C3 and C5",2,7,4.610419548178884E-4,0.07872658428655677,0.6665058674947857,3,4,2.841312686461145E-4,9606,Homo sapiens,"C5;CFP","","R-HSA-173680;R-HSA-166817;R-HSA-9691621"
R-HSA-8849474,"PTK6 Activates STAT3",2,7,4.610419548178884E-4,0.07872658428655677,0.6665058674947857,3,9,6.392953544537576E-4,9606,Homo sapiens,"SOCS3","","R-HSA-8848150;R-HSA-8848178;R-HSA-8848110"
R-HSA-8856825,"Cargo recognition for clathrin-mediated endocytosis",12,115,0.007574260686293881,0.08333254406274515,0.6665058674947857,6,15,0.0010654922574229295,9606,Homo sapiens,"SH3GL3;TF;RGN;TGFA;CLTA;ARRB1;ADRB2;LDLR;CFTR;HBEGF;SLC2A8","","R-HSA-8866279;R-HSA-8866277;R-HSA-8863472;R-HSA-8863471;R-HSA-8866269;R-HSA-8866283"
R-HSA-9674555,"Signaling by CSF3 (G-CSF)",5,35,0.002305209774089442,0.08440200608496329,0.6665058674947857,17,21,0.0014916891603921011,9606,Homo sapiens,"SOCS3;CSF3;CSF3R;GAB2","","R-HSA-9674546;R-HSA-9677585;R-HSA-9705458;R-HSA-9705726;R-HSA-9674808;R-HSA-9674558;R-HSA-9705465;R-HSA-9705467;R-HSA-9674563;R-HSA-9674562;R-HSA-9674816;R-HSA-9674567;R-HSA-9676071;R-HSA-9705729;R-HSA-9677579;R-HSA-9707977;R-HSA-9705738"
R-HSA-5654221,"Phospholipase C-mediated cascade; FGFR2",4,25,0.0016465784100638872,0.08543941465532678,0.6665058674947857,3,3,2.1309845148458588E-4,9606,Homo sapiens,"FGFR2","","R-HSA-5654147;R-HSA-5654159;R-HSA-5654157"
R-HSA-416572,"Sema4D induced cell migration and growth-cone collapse",4,25,0.0016465784100638872,0.08543941465532678,0.6665058674947857,4,7,4.972297201307004E-4,9606,Homo sapiens,"MYL6;LIMK2;MYH11;RND1","","R-HSA-416594;R-HSA-419087;R-HSA-416588;R-HSA-419197"
R-HSA-198725,"Nuclear Events (kinase and transcription factor activation)",9,80,0.0052690509122044395,0.08693200592915862,0.6665058674947857,33,48,0.003409575223753374,9606,Homo sapiens,"EGR1;SH3GL3;TF;RPS6KA5;RPS6KA2;SRF;MAPKAPK2;F3","","R-HSA-9613202;R-HSA-9031624;R-HSA-9613207;R-HSA-9613210;R-HSA-9031616;R-HSA-198669;R-HSA-9612509;R-HSA-9612483;R-HSA-199895;R-HSA-9621386;R-HSA-198746;R-HSA-9621385;R-HSA-9612493;R-HSA-9621042;R-HSA-9620723;R-HSA-199910;R-HSA-9620663;R-HSA-198756;R-HSA-9621048;R-HSA-9619838;R-HSA-199917;R-HSA-9612514;R-HSA-9613219;R-HSA-9031610;R-HSA-9612516;R-HSA-9621035;R-HSA-9621032;R-HSA-9612073;R-HSA-9616105;R-HSA-199935;R-HSA-9616110;R-HSA-9616367;R-HSA-9612076"
R-HSA-445717,"Aquaporin-mediated transport",8,69,0.004544556411776329,0.09021326433768229,0.6665058674947857,13,25,0.0017758204290382155,9606,Homo sapiens,"ADCY9;PRKAR2B;GNAS;AQP4;AQP5;AQP3;GNG11","","R-HSA-163617;R-HSA-432195;R-HSA-432067;R-HSA-8951727;R-HSA-111925;R-HSA-445714;R-HSA-422320;R-HSA-507871;R-HSA-507870;R-HSA-432188;R-HSA-507869;R-HSA-507868;R-HSA-164377"
R-HSA-217271,"FMO oxidises nucleophiles",3,16,0.0010538101824408878,0.09056818744179507,0.6665058674947857,3,3,2.1309845148458588E-4,9606,Homo sapiens,"FMO2;FMO3","","R-HSA-139970;R-HSA-217255;R-HSA-217258"
